feature,importance
شعبه‌ای,2.71793025341e-06
شعر,0.000430073596459
شعرا,1.63155400098e-06
شعرش,2.16601045507e-06
شعرم,3.64335767278e-05
شعرها,2.8263921612e-07
شعرک,0.0
شعری,6.02759467431e-05
شعریت,3.54850591724e-06
شعشاع,1.3600335073e-06
شعشعه,1.63746627552e-05
شعشعه‌های,2.48986197692e-08
شعله,4.63379797825e-05
شعلهٔ,1.96645152765e-06
شعله‌ایست,7.26365695622e-05
شعله‌ها,2.17713237377e-06
شعله‌های,2.71815765253e-06
شعله‌هایی,6.55508918033e-08
شعیب,5.28657617481e-05
شغال,1.07706056938e-06
شغبی,1.04228260361e-07
شغل,0.000131751851733
شغلت,1.24958393042e-09
شغلست,3.29889778186e-07
شفا,8.44986557597e-05
شفابخش,9.30993887395e-05
شفاخانه,2.69235204357e-05
شفاعت,2.63197093106e-05
شفای,1.13212116883e-06
شفایی,1.26654743243e-07
شفتالو,4.24571974209e-06
شفتالوستان,1.8434673942e-09
شفتالوی,2.31240170234e-06
شفتالویی,1.29149460682e-06
شفتیک,3.86509124126e-11
شفق,2.41132224477e-05
شفقت,6.14224297798e-08
شفقتی,2.53658277775e-07
شفقی,1.82792429362e-07
شفیع,1.01708243974e-07
شفیعا,2.29884086494e-09
شفیعم,1.16621291324e-07
شفیعی,1.61964028807e-09
شفیق,1.97613914674e-05
شفیقی,6.22971366764e-05
شق,1.399094198e-06
شقا,3.1037615677e-07
شقاوت,2.7641365707e-07
شقاوه,2.63460557297e-11
شقایق,8.71563302661e-05
شقایقست,3.52599313399e-07
شقایقیم,4.69007035514e-05
شقایق‌ها,1.99224062675e-06
شقایق‌های,0.0
شقه,4.08219079322e-06
شقه‌های,1.42581544589e-08
شقی,1.12607557904e-07
شقیق,5.06985309088e-06
شلولم,4.172261756e-08
شم,1.73671731308e-07
شما,0.000400421042368
شمائله,1.90391740492e-09
شماتت,1.64678889548e-07
شمار,0.00014299884105
شماران,5.44726734319e-07
شمارست,1.30678278798e-09
شمارش,3.7470660134e-07
شمارم,6.17868909249e-05
شماری,3.57910312787e-06
شمارید,2.23654498395e-06
شماریش,1.34284135023e-07
شماریم,3.65038650542e-06
شماست,0.000100661610761
شماش,3.32176097905e-07
شمال,7.44000984496e-05
شمالت,3.4427785205e-06
شمالش,6.15188041715e-05
شمالم,5.27598758164e-05
شمالی,3.86494165267e-06
شمامه,3.02873006613e-05
شمامه‌ای,2.12690285061e-05
شمایل,9.79309169714e-05
شمایلت,6.52275182881e-05
شمایلی,1.77135880981e-06
شمایم,8.86876632183e-10
شمایی,2.44357180592e-07
شمایید,2.11223580565e-06
شماییم,5.48687927093e-05
شمت,5.6812458209e-05
شمر,4.27760952495e-05
شمران,1.4295962533e-10
شمرد,1.05862480704e-06
شمردن,2.21187767694e-07
شمردند,9.62838623429e-07
شمرده,1.61965252506e-07
شمردی,1.68665312481e-07
شمرم,4.36797946146e-05
شمری,1.89604588465e-07
شمریدش,1.4776317914e-05
شمریدن,1.36894313058e-07
شمریم,1.60712179e-07
شمس,0.000788164898563
شمسا,0.0
شمسة,4.45621444217e-05
شمست,1.19127053945e-06
شمسش,5.75660871763e-08
شمسم,1.948577206e-07
شمسه‌ایست,1.62717385715e-07
شمسی,1.14114957663e-07
شمسیست,2.44082520856e-07
شمشاد,0.000321673095034
شمشادت,7.57215271379e-05
شمشادست,2.1639410897e-06
شمشادقدان,4.53055663874e-05
شمشادقدی,2.69591630278e-05
شمشیر,0.000133263746299
شمشیرت,1.30243462583e-06
شمشیرزنان,1.35118959174e-06
شمشیرست,3.59321554102e-07
شمشیرم,6.17466106628e-05
شمشیرها,7.36307378891e-09
شمشیری,2.92876905138e-06
شمع,0.000937457977311
شمعت,8.57655636985e-07
شمعدان,2.68082350761e-07
شمعست,2.64097866928e-07
شمعش,4.61096761147e-05
شمعم,4.58838852409e-05
شمعی,1.22379460391e-05
شمعیست,1.78528504822e-07
شمعیم,2.25826975345e-07
شمع‌ها,2.4200841511e-06
شمع‌های,1.03578786864e-07
شملنا,3.98940047732e-13
شممت,1.93019157784e-05
شممنا,8.68747890781e-09
شمن,1.58253030064e-06
شمه,6.51316912517e-05
شمه‌ای,0.000117425035035
شموسی,1.33448931283e-10
شمیم,2.50281097082e-05
شناخت,3.04176797691e-05
شناختم,8.42754931309e-05
شناخته‌ای,1.43783265137e-06
شناس,4.07169416786e-05
شناسا,9.79457430537e-08
شناسان,0.000142037047114
شناسای,1.97121809229e-05
شناسد,2.7302286756e-06
شناسم,8.41903511994e-08
شناسند,3.20095124378e-06
شناسی,5.69356787356e-05
شناسید,5.56125648109e-07
شناسیم,1.24639804266e-05
شناعت,6.30859797485e-07
شناوری,1.80625913591e-07
شنبد,8.75906347393e-09
شنبه,1.84608551145e-06
شنبهی,3.83427920173e-07
شنعت,3.81905737389e-06
شنعه,7.55011379048e-13
شنع‌ها,4.43112044455e-09
شنفت,7.36930921499e-05
شنفتنم,3.76337020645e-05
شنقصه,2.03298286859e-07
شنو,5.019169987e-05
شنود,5.08369674726e-05
شنودم,8.29581621335e-07
شنودن,1.06065157055e-06
شنوده‌ام,2.08215772773e-08
شنودی,1.13304396895e-07
شنوم,3.29557621113e-06
شنوند,1.55993730941e-07
شنوی,3.08190729159e-06
شنگ,2.24614031201e-06
شنگان,7.65144073599e-10
شنگول,2.25042153429e-05
شنگولان,2.74425457514e-05
شنگولی,1.99255163357e-09
شنگولیان,9.73730069572e-06
شنگی,1.68945832226e-05
شنگینک,6.59154784368e-07
شنید,0.000493352022807
شنیدست,2.10427206151e-06
شنیدستم,3.97930901284e-07
شنیدستی,8.20631709317e-08
شنیدم,6.76760970329e-05
شنیدمت,1.7895312125e-07
شنیدن,4.56897718735e-05
شنیدند,1.3032177908e-06
شنیده,4.29149277267e-05
شنیده‌ام,5.48922835588e-05
شنیده‌اند,7.16830457393e-07
شنیده‌ای,3.35685708606e-06
شنیده‌ایم,1.83346678996e-06
شنیدی,3.11117843557e-05
شنیدیت,2.23671222377e-06
شنیدیم,1.48058724822e-06
شه,0.000116930513764
شها,3.0944074484e-06
شهاب,3.82550974854e-05
شهادت,2.50341941086e-06
شهادتست,3.59739617167e-08
شهامت,5.06106321743e-07
شهان,1.37903311894e-05
شهانست,5.64804695176e-07
شهانه,1.13911690532e-06
شهباز,2.71867279734e-05
شهبازم,5.50711192445e-05
شهت,7.80565339175e-08
شهد,5.94649339695e-05
شهدآلوده,1.14547345468e-06
شهدآمیز,2.39704254244e-06
شهدشان,6.30839443294e-10
شهدم,4.03482054306e-08
شهدنا,5.2309497892e-10
شهدکلام,1.57509048201e-06
شهدی,2.45460468762e-07
شهر,0.000376305145856
شهرآرا,1.40204407074e-06
شهرآرای,3.86544581125e-07
شهرآشوب,0.000131870821052
شهرآشوبی,3.46072088108e-05
شهربند,1.00330682077e-06
شهرت,5.34143746917e-07
شهرست,2.60415924247e-07
شهرستان,2.33532772114e-06
شهرم,4.28293099361e-05
شهره,0.000108861567685
شهرها,3.15656732715e-06
شهرگی,1.00570921248e-06
شهری,1.53504325203e-05
شهریار,5.23172828973e-05
شهریارا,1.11033387959e-08
شهریاران,6.22500853561e-05
شهریارست,1.53042035625e-08
شهریارم,4.5750213277e-07
شهریاری,1.39924103871e-06
شهریاریست,1.21297537326e-07
شهریاریش,1.20642137174e-08
شهریست,6.70597294866e-05
شهسوار,0.000151321683777
شهسوارا,6.49450381937e-05
شهسواری,6.53803661958e-05
شهش,8.87190896549e-07
شهلا,1.7674105574e-05
شهم,2.49777881517e-06
شهمات,7.80311026914e-07
شهماتست,1.18863730996e-08
شهماتم,1.33426411193e-07
شهنامه‌ها,7.54359167568e-05
شهنشاه,8.57357187075e-05
شهنشاهم,5.1688571989e-07
شهنشاهی,1.91168179653e-07
شهنشه,1.48379917188e-06
شهنشهانیم,2.5153955848e-11
شهنشهی,3.05695507277e-05
شهنشهیست,3.81633512663e-07
شهنشه‌ست,3.21600579782e-07
شهوار,1.74946379109e-07
شهوانی,1.23947170892e-06
شهوانی‌ست,1.2020005095e-08
شهوت,7.462010495e-06
شهوتست,7.75520598999e-08
شهوتی,1.89338538288e-07
شهوت‌ها,1.29377575636e-06
شهود,3.36348597957e-07
شهور,1.77132443363e-10
شهپر,2.33694083749e-05
شهپرت,3.2934358525e-05
شهپرم,4.50090644811e-05
شهی,3.13683401036e-05
شهیت,1.91383722399e-08
شهید,2.30637380304e-06
شهیدان,1.42572735414e-05
شهیدست,1.52900151389e-06
شهیدیت,1.28191606573e-08
شهیر,4.2992891124e-09
شهیرم,3.34421806027e-08
شهیرید,5.09666177609e-08
شهیست,9.0543649882e-07
شهیم,1.12846360203e-08
شو,0.000251985975189
شوخ,0.00016662845829
شوخان,2.67845242564e-07
شوخت,5.20755556819e-06
شوخش,0.000104296460796
شوخم,1.48113232464e-07
شوخی,0.000139228973547
شوخیش,6.47071049859e-07
شود,0.000891623925268
شودت,3.52157686854e-05
شودش,5.04934487316e-08
شودم,1.58586759968e-05
شور,8.71365859098e-05
شوران,1.02509251863e-07
شورانگیز,1.41874773476e-05
شورانید,6.3515734612e-06
شوربا,5.82449095445e-07
شوربات,3.14741220545e-07
شوربای,2.21043398326e-07
شوربختست,1.17814768275e-06
شورست,5.70942678538e-09
شورستان,1.38325365833e-08
شورش,4.32082300134e-05
شورم,4.15013779884e-06
شورنده,2.38664809988e-08
شوره,3.51986702336e-06
شورها,5.26207597419e-08
شوره‌ها,3.05079958952e-07
شوری,1.18274271301e-06
شوریده,0.000111741968063
شوریده‌ام,3.57917801564e-06
شوریده‌ای,1.87032967044e-07
شوریده‌تر,1.31885949749e-06
شوریده‌ست,1.0220758728e-06
شوریدگان,2.14272030555e-05
شوست,3.53614252381e-05
شوشت,3.64545180626e-06
شوق,0.000427058044746
شوقت,3.59787361854e-07
شوقست,2.73840462443e-07
شوقش,9.69675944832e-08
شوقنی,0.0
شوقی,2.54557313059e-05
شوم,0.000170803752944
شومت,2.41083740879e-07
شومست,2.27705165891e-06
شومی,2.22027744629e-07
شوند,6.30904610159e-05
شوندت,5.5635654639e-07
شوها,4.41562143288e-07
شوهر,2.68221917974e-06
شوکت,0.000271485890862
شوی,0.000210869993461
شویان,4.42078197742e-07
شوید,5.05813567889e-06
شویست,3.17824342734e-08
شویم,5.72659645262e-05
شویند,2.32978732522e-07
شویی,2.32028370899e-05
شِکَر,1.49225172308e-05
شپشپ,9.48328600874e-07
شپشپی,8.37495048747e-10
شک,6.53998861852e-05
شکا,1.99142982964e-07
شکار,8.02990194235e-05
شکارآمیز,3.94927968745e-07
شکاران,1.86778987332e-07
شکارت,5.98605034161e-07
شکارست,2.45812929409e-07
شکارستان,1.79569176457e-09
شکارش,1.30013395362e-07
شکارم,7.17014829357e-06
شکارند,7.0866347586e-10
شکارگاه,3.8898591254e-07
شکارگهی,4.83750492958e-07
شکاری,0.0001265780694
شکارید,1.58962449678e-07
شکاریست,2.22919199352e-08
شکاریم,2.96931488888e-07
شکاف,7.48820836722e-06
شکافت,1.82954833411e-06
شکافتن,9.78651033962e-08
شکافد,4.33638780854e-07
شکافش,2.32847198806e-07
شکافم,9.23749179735e-08
شکافی,1.56236053858e-09
شکافید,6.30193389107e-07
شکافیدست,2.11096866811e-07
شکافیدن,1.97929243395e-06
شکاف‌ها,4.54567372936e-07
شکال,2.31110636206e-08
شکالی,3.24243959924e-09
شکایت,0.000232240936104
شکایتست,3.25800996451e-08
شکایتی,3.9438774111e-05
شکایت‌ها,1.70266675262e-06
شکر,0.000582334248569
شکرآمیز,4.0175808354e-07
شکرآمیزت,1.65668131612e-07
شکرآکندگی,1.51160494436e-09
شکرا,1.82132727848e-08
شکراب,1.31827798675e-09
شکرابت,1.4403073529e-08
شکرافشان,2.41613405229e-05
شکرافشانت,2.73635480111e-06
شکرافشانم,2.97208135121e-08
شکرافشانی,3.2677987902e-05
شکرالفاظ,1.08526424808e-06
شکران,1.40520899466e-06
شکرانش,1.59516726946e-06
شکرانند,1.17787082193e-08
شکرانه,0.000384498641549
شکربار,1.51326107058e-05
شکربارش,6.04487560201e-07
شکرباری,3.96358890573e-07
شکرباریست,4.6766710273e-08
شکربخش,3.33032017508e-07
شکربسته,3.81417779452e-07
شکربوره,1.6701689511e-07
شکربوس,3.32700824374e-07
شکرت,1.44065461855e-06
شکرتم,0.0
شکرجوابی,1.2976159197e-07
شکرخا,5.39859882288e-05
شکرخاست,3.54328561189e-09
شکرخاش,2.01541024424e-07
شکرخانه,4.85308343599e-06
شکرخای,7.76617547993e-05
شکرخایش,1.11233238654e-07
شکرخاینده,1.24060491103e-06
شکرخایی,3.65709943895e-07
شکرخنده,8.57203007649e-05
شکرخنده‌ایم,1.49889839884e-07
شکرخو,4.42326260074e-07
شکرخواب,0.000307550328441
شکرخوار,7.80352969729e-07
شکرخواره,2.84915272379e-07
شکرخویی,7.21044770182e-07
شکرد,8.1980764017e-08
شکردهان,9.30033612189e-05
شکردهانان,6.14487825114e-07
شکردهانی,2.89432715489e-07
شکردهنان,1.2197518519e-06
شکردهنی,4.21871172374e-07
شکرریز,2.56994188674e-06
شکرریزان,1.28939694379e-06
شکرریزم,0.0
شکرریزی,4.26236188384e-05
شکرست,2.06393093163e-06
شکرستان,1.42909134748e-05
شکرستانم,2.13548901199e-07
شکرستانی,1.64993421386e-06
شکرسخن,1.51614014655e-06
شکرش,5.48280234793e-05
شکرشان,3.1495987856e-07
شکرشکن,0.000100353288282
شکرشیرینی,1.06881994779e-08
شکرفروش,3.37877000023e-05
شکرفروشش,1.46987327036e-07
شکرفشار,4.41826795841e-06
شکرفشان,4.21899615659e-06
شکرفشانت,1.63904759254e-06
شکرفشانست,7.10204863166e-09
شکرقند,1.09225312119e-07
شکرقندان,4.41631748681e-10
شکرلب,7.86978318115e-05
شکرلبان,1.61769346429e-07
شکرلبی,1.8727172623e-06
شکرلبیست,1.03060477737e-06
شکرلله,7.04640962337e-07
شکرم,1.80244786547e-06
شکرمزاج,3.42539226624e-11
شکرنا,4.81037074191e-07
شکرناکم,1.16820755057e-07
شکرنباتت,3.11358718091e-07
شکرنثاریست,6.96733469537e-08
شکرها,7.73195851855e-06
شکرهات,2.9541855262e-08
شکرهاست,3.4927166714e-05
شکرهای,1.05558317419e-06
شکرهایی,9.6813215812e-08
شکروار,8.61784547646e-07
شکرپاره,9.99290529067e-07
شکرپاسخ,6.05817326838e-08
شکرچش,1.4464308384e-06
شکرکش,2.73239259521e-07
شکرکشان,1.16446392619e-07
شکرگفتار,3.12502409882e-06
شکرگفتارند,1.30050788485e-07
شکرگویان,3.79668283807e-09
شکرگیر,3.63187580434e-08
شکری,4.42903500618e-05
شکریست,3.52468006563e-05
شکریم,1.41132257248e-08
شکرین,3.66950870873e-05
شکرینت,3.28812457534e-05
شکرینست,1.38988947379e-07
شکرینش,4.54747249144e-05
شکرینه,2.11906458297e-07
شکری‌ها,3.04477459355e-08
شکست,6.68121667195e-05
شکستست,9.35145696599e-07
شکستش,1.68681046685e-10
شکستم,1.17699817478e-05
شکستن,5.93504293601e-06
شکستند,1.67069631047e-05
شکسته,0.000159060993061
شکسته‌ام,4.61448661413e-07
شکسته‌ای,5.16051318856e-05
شکسته‌ایم,1.50497852388e-06
شکسته‌ست,9.52497746719e-08
شکستگان,6.28195729222e-07
شکستگانیم,3.2660407098e-05
شکستگی,5.7014534841e-05
شکستی,1.83459741987e-05
شکستید,1.3572834225e-06
شکستیم,3.88233315131e-06
شکفاند,1.41626286335e-07
شکفت,0.000103237983436
شکفتن,6.31225910959e-07
شکفتنم,2.12091472149e-05
شکفته,4.70761615177e-05
شکفته‌ست,1.34193608126e-06
شکفتگی,1.13255189988e-07
شکفتی,2.42460679108e-05
شکفد,2.07236871134e-08
شکفند,1.44500688213e-07
شکل,8.00536385362e-05
شکلش,3.96107402348e-06
شکلم,2.26046072597e-08
شکلک,1.33437942892e-06
شکلی,2.34777201465e-06
شکم,1.69241461445e-05
شکمبه,2.55483346907e-07
شکمت,1.52304049958e-07
شکمش,1.03503772289e-07
شکمم,1.02017617338e-06
شکمی,1.08627692132e-07
شکن,0.000143830653985
شکنان,4.8219111273e-05
شکنانیم,1.73474943029e-08
شکنبه,5.65171546514e-10
شکنج,0.000154423792309
شکنجه,4.03740889257e-06
شکنجه‌ست,8.99900521009e-08
شکند,3.4888681264e-05
شکنست,7.06181646137e-07
شکنش,9.88755805453e-06
شکنم,1.21247423879e-06
شکنند,1.46975988761e-06
شکنی,3.8431600776e-06
شکنیم,4.38992017551e-07
شکن‌هایی,2.22287845226e-06
شکوت,1.11172182332e-09
شکور,2.64873056031e-07
شکوران,1.04373894556e-07
شکورست,1.00669714731e-07
شکوفست,1.11956235512e-06
شکوفه,1.23677539703e-05
شکوفه‌ای,1.02006667747e-06
شکوفه‌ست,3.77582773919e-07
شکوفه‌ها,1.08708458344e-08
شکوفه‌هاست,1.29978167185e-06
شکوفه‌های,1.07815304004e-06
شکوه,0.000103309192821
شکوه‌ای,2.25799581973e-05
شکی,7.86516831882e-05
شکیب,1.28196472741e-05
شکیبا,6.23342832631e-07
شکیبایم,3.81097826463e-07
شکیبایی,4.69713559708e-05
شکیباییست,3.15400212592e-06
شکیباییم,1.16062314833e-06
شکیبد,1.2434907631e-08
شکیبم,4.39740755876e-07
شکیر,1.92536343645e-08
شگرف,2.94113242991e-06
شگرفست,1.48553249773e-08
شگرفند,5.48302302241e-08
شگرفی,7.29612275218e-07
شگفت,7.12080717856e-07
شگفتم,3.10911739911e-05
شگفتی,1.19165978592e-07
شی,1.30354807335e-05
شیء,5.32915939258e-07
شیئه,1.54394209928e-05
شیاد,3.54488208031e-10
شیاطین,3.62523989698e-07
شیب,0.000121481484312
شیبتنا,6.76548356953e-12
شیبم,1.02176663536e-07
شیبنی,1.87053077207e-08
شیخ,0.000539113043554
شیخان,2.63722390678e-05
شیخی,3.47518228485e-05
شید,5.65373620623e-06
شیدا,0.000152800927565
شیداست,7.18034501037e-05
شیدای,0.000138035745341
شیدایان,1.06464724458e-06
شیدایی,9.80731195022e-05
شیداییست,6.46535532269e-07
شیداییم,5.35776851534e-08
شیدوا,5.00098444539e-09
شیر,0.000133254613341
شیرآشام,4.39994887773e-07
شیراز,0.000148918278009
شیرازست,3.98437231217e-06
شیرازم,1.73814334202e-05
شیرازی,4.92957573645e-05
شیرافکن,7.21868090569e-07
شیران,2.47646529277e-05
شیرانست,1.16113480409e-08
شیرانند,1.18600776644e-08
شیرت,1.40031031196e-07
شیرجوش,2.80533114232e-08
شیرخوار,3.51493209675e-07
شیرخواره,5.84985622227e-09
شیرخواره‌ام,2.25903619656e-06
شیردان,1.71964697724e-06
شیردانه,1.52080675645e-09
شیردل,2.38215671504e-07
شیردلانند,5.8605372642e-07
شیردلم,2.62786372303e-08
شیردلی,3.28898125584e-05
